road_condition_score,traffic_score,weather_score,road_gradient,hauling_distance,truck_speed,shift,truck_id,loc_Front Kasovo,loc_Front Vatikan,loc_Front Wales,loc_Front Zambia
3.27,2.88,3.74,0.25,4.25,26.37,0,2,False,False,False,False
3.34,2.7,3.83,-0.02,5.21,23.79,1,19,True,False,False,False
3.34,2.7,3.83,-0.02,8.69,33.52,1,8,True,False,False,False
2.9,3.04,3.59,-0.41,6.86,29.37,0,1,False,False,False,True
3.34,2.7,3.83,-0.02,8.63,33.03,1,10,True,False,False,False
3.34,2.7,3.83,-0.02,7.49,31.33,1,10,True,False,False,False
3.07,2.91,3.5,-0.01,5.08,27.84,0,0,False,False,True,False
3.58,2.6,4.14,0.0,4.94,27.17,0,19,False,True,False,False
3.34,2.7,3.83,-0.02,9.0,34.63,0,13,True,False,False,False
3.07,2.91,3.5,-0.01,7.13,31.48,0,3,False,False,True,False
3.27,2.88,3.74,0.25,5.88,30.12,1,19,False,False,False,False
3.07,2.91,3.5,-0.01,4.14,24.4,0,16,False,False,True,False
2.9,3.04,3.59,-0.41,10.23,33.23,0,8,False,False,False,True
3.58,2.6,4.14,0.0,6.06,27.29,1,12,False,True,False,False
3.58,2.6,4.14,0.0,7.5,32.5,0,5,False,True,False,False
3.07,2.91,3.5,-0.01,8.83,31.69,1,18,False,False,True,False
3.58,2.6,4.14,0.0,5.14,26.8,1,9,False,True,False,False
3.27,2.88,3.74,0.25,8.16,31.93,1,5,False,False,False,False
3.34,2.7,3.83,-0.02,7.38,32.77,1,3,True,False,False,False
3.34,2.7,3.83,-0.02,6.75,33.34,0,1,True,False,False,False
2.9,3.04,3.59,-0.41,5.41,27.16,1,19,False,False,False,True
2.9,3.04,3.59,-0.41,3.93,25.03,1,16,False,False,False,True
3.27,2.88,3.74,0.25,7.58,35.3,0,13,False,False,False,False
3.58,2.6,4.14,0.0,5.05,29.05,0,19,False,True,False,False
3.07,2.91,3.5,-0.01,6.62,27.34,0,17,False,False,True,False
3.58,2.6,4.14,0.0,4.42,23.71,0,2,False,True,False,False
3.07,2.91,3.5,-0.01,7.28,31.6,0,15,False,False,True,False
3.07,2.91,3.5,-0.01,6.09,29.96,1,17,False,False,True,False
3.27,2.88,3.74,0.25,6.14,27.02,1,12,False,False,False,False
2.9,3.04,3.59,-0.41,5.58,30.07,0,5,False,False,False,True
2.9,3.04,3.59,-0.41,6.48,32.74,1,17,False,False,False,True
3.58,2.6,4.14,0.0,8.17,29.41,0,13,False,True,False,False
2.9,3.04,3.59,-0.41,6.31,30.72,0,17,False,False,False,True
3.07,2.91,3.5,-0.01,8.66,30.59,1,8,False,False,True,False
3.34,2.7,3.83,-0.02,6.68,30.91,0,1,True,False,False,False
2.9,3.04,3.59,-0.41,7.77,29.93,1,13,False,False,False,True
3.34,2.7,3.83,-0.02,7.96,33.48,0,13,True,False,False,False
3.07,2.91,3.5,-0.01,7.11,34.99,1,1,False,False,True,False
3.34,2.7,3.83,-0.02,4.89,23.84,1,6,True,False,False,False
3.07,2.91,3.5,-0.01,4.2,28.0,1,11,False,False,True,False
3.07,2.91,3.5,-0.01,4.24,26.57,0,2,False,False,True,False
3.27,2.88,3.74,0.25,8.55,36.15,1,13,False,False,False,False
3.34,2.7,3.83,-0.02,4.47,21.88,0,16,True,False,False,False
3.34,2.7,3.83,-0.02,6.17,34.28,1,17,True,False,False,False
3.07,2.91,3.5,-0.01,4.47,25.74,0,16,False,False,True,False
3.34,2.7,3.83,-0.02,5.67,28.6,1,9,True,False,False,False
3.27,2.88,3.74,0.25,8.06,31.37,0,5,False,False,False,False
3.07,2.91,3.5,-0.01,9.27,35.63,0,18,False,False,True,False
2.9,3.04,3.59,-0.41,8.3,27.77,1,15,False,False,False,True
2.9,3.04,3.59,-0.41,5.48,27.78,0,6,False,False,False,True
2.9,3.04,3.59,-0.41,7.45,28.41,0,5,False,False,False,True
3.27,2.88,3.74,0.25,9.38,37.34,1,18,False,False,False,False
3.34,2.7,3.83,-0.02,8.14,29.5,0,15,True,False,False,False
3.58,2.6,4.14,0.0,9.34,30.86,1,18,False,True,False,False
2.9,3.04,3.59,-0.41,8.67,30.01,0,13,False,False,False,True
3.34,2.7,3.83,-0.02,9.34,34.84,0,8,True,False,False,False
3.58,2.6,4.14,0.0,9.05,32.75,0,5,False,True,False,False
3.58,2.6,4.14,0.0,4.98,24.06,1,14,False,True,False,False
3.27,2.88,3.74,0.25,4.33,25.1,0,2,False,False,False,False
3.27,2.88,3.74,0.25,5.66,30.39,1,1,False,False,False,False
3.58,2.6,4.14,0.0,5.52,26.42,0,19,False,True,False,False
3.27,2.88,3.74,0.25,4.66,27.96,1,19,False,False,False,False
2.9,3.04,3.59,-0.41,8.02,27.48,0,1,False,False,False,True
3.27,2.88,3.74,0.25,6.54,25.95,0,7,False,False,False,False
2.9,3.04,3.59,-0.41,7.63,30.74,0,13,False,False,False,True
3.34,2.7,3.83,-0.02,5.95,27.69,0,4,True,False,False,False
3.34,2.7,3.83,-0.02,5.98,27.21,0,4,True,False,False,False
3.07,2.91,3.5,-0.01,8.52,32.71,1,18,False,False,True,False
3.07,2.91,3.5,-0.01,4.35,25.59,1,11,False,False,True,False
3.58,2.6,4.14,0.0,4.98,27.46,0,0,False,True,False,False
3.34,2.7,3.83,-0.02,4.67,22.8,1,6,True,False,False,False
3.07,2.91,3.5,-0.01,6.27,30.2,0,7,False,False,True,False
3.07,2.91,3.5,-0.01,6.33,25.21,1,17,False,False,True,False
3.58,2.6,4.14,0.0,5.65,25.39,1,19,False,True,False,False
3.07,2.91,3.5,-0.01,6.79,34.62,0,15,False,False,True,False
2.9,3.04,3.59,-0.41,4.98,27.85,1,19,False,False,False,True
3.07,2.91,3.5,-0.01,4.47,27.09,0,11,False,False,True,False
3.58,2.6,4.14,0.0,10.46,35.59,0,18,False,True,False,False
2.9,3.04,3.59,-0.41,10.15,26.74,0,8,False,False,False,True
3.27,2.88,3.74,0.25,4.3,24.97,1,2,False,False,False,False
3.34,2.7,3.83,-0.02,9.73,29.5,1,18,True,False,False,False
3.07,2.91,3.5,-0.01,8.39,31.26,0,10,False,False,True,False
3.27,2.88,3.74,0.25,4.74,27.21,1,19,False,False,False,False
3.58,2.6,4.14,0.0,6.44,27.94,1,7,False,True,False,False
3.34,2.7,3.83,-0.02,5.61,32.42,1,19,True,False,False,False
3.58,2.6,4.14,0.0,4.46,25.01,0,2,False,True,False,False
3.07,2.91,3.5,-0.01,5.01,26.65,0,0,False,False,True,False
2.9,3.04,3.59,-0.41,6.24,29.51,1,17,False,False,False,True
3.34,2.7,3.83,-0.02,3.98,21.05,1,16,True,False,False,False
2.9,3.04,3.59,-0.41,5.36,25.72,1,19,False,False,False,True
3.34,2.7,3.83,-0.02,7.95,33.47,0,15,True,False,False,False
3.58,2.6,4.14,0.0,6.1,32.43,0,17,False,True,False,False
2.9,3.04,3.59,-0.41,5.93,28.85,1,9,False,False,False,True
3.27,2.88,3.74,0.25,8.35,32.22,1,15,False,False,False,False
3.07,2.91,3.5,-0.01,6.1,28.8,1,4,False,False,True,False
3.27,2.88,3.74,0.25,9.0,30.82,0,5,False,False,False,False
3.34,2.7,3.83,-0.02,9.16,30.89,1,3,True,False,False,False
3.58,2.6,4.14,0.0,6.04,32.55,1,17,False,True,False,False
3.34,2.7,3.83,-0.02,4.08,22.19,0,11,True,False,False,False
3.27,2.88,3.74,0.25,8.57,31.23,0,5,False,False,False,False
2.9,3.04,3.59,-0.41,8.92,32.61,1,13,False,False,False,True
2.9,3.04,3.59,-0.41,4.43,27.51,1,11,False,False,False,True
2.9,3.04,3.59,-0.41,4.82,26.94,1,2,False,False,False,True
3.34,2.7,3.83,-0.02,4.15,24.59,1,11,True,False,False,False
3.27,2.88,3.74,0.25,4.74,25.04,0,0,False,False,False,False
3.07,2.91,3.5,-0.01,7.52,31.4,0,1,False,False,True,False
3.58,2.6,4.14,0.0,3.76,25.09,1,11,False,True,False,False
3.34,2.7,3.83,-0.02,4.14,26.01,0,11,True,False,False,False
3.34,2.7,3.83,-0.02,6.08,27.12,1,7,True,False,False,False
3.27,2.88,3.74,0.25,5.85,26.86,1,0,False,False,False,False
3.07,2.91,3.5,-0.01,6.62,30.49,0,17,False,False,True,False
3.34,2.7,3.83,-0.02,5.56,29.08,1,19,True,False,False,False
3.58,2.6,4.14,0.0,6.36,25.23,1,7,False,True,False,False
3.07,2.91,3.5,-0.01,5.93,24.65,1,4,False,False,True,False
3.34,2.7,3.83,-0.02,8.15,29.55,1,5,True,False,False,False
3.27,2.88,3.74,0.25,5.33,29.18,1,17,False,False,False,False
2.9,3.04,3.59,-0.41,5.33,19.38,0,6,False,False,False,True
3.07,2.91,3.5,-0.01,7.1,33.12,0,5,False,False,True,False
2.9,3.04,3.59,-0.41,10.07,35.65,1,13,False,False,False,True
3.07,2.91,3.5,-0.01,4.53,30.51,0,2,False,False,True,False
3.34,2.7,3.83,-0.02,7.98,32.97,0,15,True,False,False,False
3.34,2.7,3.83,-0.02,7.95,33.47,0,15,True,False,False,False
3.07,2.91,3.5,-0.01,9.39,35.15,0,8,False,False,True,False
3.07,2.91,3.5,-0.01,5.98,27.21,0,4,False,False,True,False
2.9,3.04,3.59,-0.41,5.33,30.89,1,4,False,False,False,True
2.9,3.04,3.59,-0.41,10.13,36.42,1,18,False,False,False,True
3.07,2.91,3.5,-0.01,7.52,25.42,1,3,False,False,True,False
3.07,2.91,3.5,-0.01,7.05,29.29,0,7,False,False,True,False
3.07,2.91,3.5,-0.01,4.35,20.7,0,16,False,False,True,False
3.27,2.88,3.74,0.25,3.7,26.83,1,16,False,False,False,False
3.27,2.88,3.74,0.25,5.54,27.64,0,19,False,False,False,False
2.9,3.04,3.59,-0.41,6.93,30.18,0,17,False,False,False,True
3.07,2.91,3.5,-0.01,6.8,27.43,0,1,False,False,True,False
3.07,2.91,3.5,-0.01,5.46,31.21,1,0,False,False,True,False
3.07,2.91,3.5,-0.01,8.08,29.16,0,15,False,False,True,False
3.27,2.88,3.74,0.25,7.05,29.29,0,7,False,False,False,False
3.07,2.91,3.5,-0.01,5.47,26.46,1,4,False,False,True,False
3.27,2.88,3.74,0.25,5.77,30.14,0,12,False,False,False,False
3.58,2.6,4.14,0.0,8.77,34.48,0,15,False,True,False,False
3.27,2.88,3.74,0.25,5.33,25.2,0,14,False,False,False,False
3.07,2.91,3.5,-0.01,9.91,27.07,1,8,False,False,True,False
2.9,3.04,3.59,-0.41,5.43,28.4,1,0,False,False,False,True
3.07,2.91,3.5,-0.01,5.44,25.51,1,19,False,False,True,False
3.58,2.6,4.14,0.0,5.62,29.47,0,0,False,True,False,False
3.07,2.91,3.5,-0.01,9.77,33.81,1,8,False,False,True,False
3.27,2.88,3.74,0.25,5.4,26.68,0,6,False,False,False,False
3.34,2.7,3.83,-0.02,6.07,32.36,0,9,True,False,False,False
3.58,2.6,4.14,0.0,4.94,25.54,1,6,False,True,False,False
2.9,3.04,3.59,-0.41,8.12,30.25,1,15,False,False,False,True
3.34,2.7,3.83,-0.02,5.71,24.65,0,4,True,False,False,False
3.58,2.6,4.14,0.0,8.22,29.06,0,13,False,True,False,False
3.34,2.7,3.83,-0.02,7.4,31.42,0,13,True,False,False,False
3.27,2.88,3.74,0.25,6.31,28.81,1,17,False,False,False,False
3.27,2.88,3.74,0.25,8.29,22.94,1,13,False,False,False,False
3.07,2.91,3.5,-0.01,7.04,33.79,0,10,False,False,True,False
3.58,2.6,4.14,0.0,9.77,30.73,0,13,False,True,False,False
3.27,2.88,3.74,0.25,7.75,28.04,1,10,False,False,False,False
3.34,2.7,3.83,-0.02,6.57,38.9,1,3,True,False,False,False
3.07,2.91,3.5,-0.01,4.44,26.67,1,2,False,False,True,False
3.34,2.7,3.83,-0.02,8.98,31.94,1,13,True,False,False,False
2.9,3.04,3.59,-0.41,5.34,26.66,1,12,False,False,False,True
3.58,2.6,4.14,0.0,8.45,29.62,0,5,False,True,False,False
2.9,3.04,3.59,-0.41,5.1,26.53,1,6,False,False,False,True
2.9,3.04,3.59,-0.41,7.85,32.59,1,15,False,False,False,True
3.27,2.88,3.74,0.25,6.85,25.81,0,10,False,False,False,False
3.07,2.91,3.5,-0.01,4.4,23.89,0,2,False,False,True,False
2.9,3.04,3.59,-0.41,7.93,31.96,1,10,False,False,False,True
2.9,3.04,3.59,-0.41,4.97,28.76,0,14,False,False,False,True
3.34,2.7,3.83,-0.02,7.26,38.05,1,3,True,False,False,False
3.27,2.88,3.74,0.25,10.41,30.1,0,18,False,False,False,False
3.27,2.88,3.74,0.25,8.39,31.26,0,10,False,False,False,False
2.9,3.04,3.59,-0.41,10.49,30.04,1,18,False,False,False,True
3.34,2.7,3.83,-0.02,7.77,29.74,1,15,True,False,False,False
3.58,2.6,4.14,0.0,7.43,28.35,0,1,False,True,False,False
3.27,2.88,3.74,0.25,8.65,30.53,0,18,False,False,False,False
3.34,2.7,3.83,-0.02,6.67,36.54,0,3,True,False,False,False
3.34,2.7,3.83,-0.02,5.35,29.51,0,4,True,False,False,False
2.9,3.04,3.59,-0.41,6.96,33.69,1,3,False,False,False,True
3.27,2.88,3.74,0.25,5.39,28.36,0,17,False,False,False,False
3.58,2.6,4.14,0.0,7.49,39.94,0,13,False,True,False,False
3.27,2.88,3.74,0.25,5.89,26.47,0,0,False,False,False,False
3.58,2.6,4.14,0.0,4.4,23.6,0,11,False,True,False,False
3.34,2.7,3.83,-0.02,5.75,29.7,0,12,True,False,False,False
3.34,2.7,3.83,-0.02,5.48,27.78,1,6,True,False,False,False
3.34,2.7,3.83,-0.02,3.89,21.21,1,16,True,False,False,False
3.07,2.91,3.5,-0.01,5.41,28.42,0,12,False,False,True,False
3.07,2.91,3.5,-0.01,6.64,35.62,1,3,False,False,True,False
3.34,2.7,3.83,-0.02,4.89,26.08,0,14,True,False,False,False
3.27,2.88,3.74,0.25,6.43,34.85,1,3,False,False,False,False
3.27,2.88,3.74,0.25,5.51,28.15,0,9,False,False,False,False
3.58,2.6,4.14,0.0,5.96,30.56,0,17,False,True,False,False
2.9,3.04,3.59,-0.41,4.43,23.95,0,6,False,False,False,True
3.27,2.88,3.74,0.25,7.7,24.64,1,10,False,False,False,False
3.34,2.7,3.83,-0.02,6.73,29.35,0,7,True,False,False,False
3.58,2.6,4.14,0.0,4.4,30.12,0,6,False,True,False,False
3.27,2.88,3.74,0.25,5.95,28.56,0,4,False,False,False,False
3.58,2.6,4.14,0.0,6.59,29.48,0,1,False,True,False,False
2.9,3.04,3.59,-0.41,7.49,29.36,1,10,False,False,False,True
3.34,2.7,3.83,-0.02,5.57,29.48,0,4,True,False,False,False
3.34,2.7,3.83,-0.02,5.21,25.5,1,19,True,False,False,False
3.34,2.7,3.83,-0.02,4.07,22.52,0,11,True,False,False,False
3.34,2.7,3.83,-0.02,6.55,29.02,0,12,True,False,False,False
3.07,2.91,3.5,-0.01,6.05,26.59,1,9,False,False,True,False
3.27,2.88,3.74,0.25,4.84,25.42,1,14,False,False,False,False
3.58,2.6,4.14,0.0,6.95,26.49,0,7,False,True,False,False
2.9,3.04,3.59,-0.41,5.52,26.75,1,4,False,False,False,True
2.9,3.04,3.59,-0.41,6.78,27.49,0,17,False,False,False,True
3.34,2.7,3.83,-0.02,9.14,39.08,0,18,True,False,False,False
3.27,2.88,3.74,0.25,5.18,24.74,0,0,False,False,False,False
3.07,2.91,3.5,-0.01,5.52,29.65,0,6,False,False,True,False
3.58,2.6,4.14,0.0,8.69,27.77,1,13,False,True,False,False
3.34,2.7,3.83,-0.02,7.86,25.01,0,1,True,False,False,False
3.34,2.7,3.83,-0.02,5.31,29.38,0,19,True,False,False,False
3.34,2.7,3.83,-0.02,6.25,27.76,1,12,True,False,False,False
3.27,2.88,3.74,0.25,5.94,29.85,1,0,False,False,False,False
2.9,3.04,3.59,-0.41,4.54,24.18,1,2,False,False,False,True
3.58,2.6,4.14,0.0,8.75,35.31,0,10,False,True,False,False
2.9,3.04,3.59,-0.41,5.21,25.85,0,19,False,False,False,True
2.9,3.04,3.59,-0.41,4.41,24.38,0,11,False,False,False,True
2.9,3.04,3.59,-0.41,5.92,26.36,0,4,False,False,False,True
3.58,2.6,4.14,0.0,7.86,34.01,1,1,False,True,False,False
3.27,2.88,3.74,0.25,9.44,30.45,1,18,False,False,False,False
2.9,3.04,3.59,-0.41,3.48,25.51,1,16,False,False,False,True
3.34,2.7,3.83,-0.02,6.08,30.19,0,17,True,False,False,False
3.07,2.91,3.5,-0.01,7.01,32.77,1,7,False,False,True,False
3.58,2.6,4.14,0.0,8.19,33.98,1,5,False,True,False,False
3.27,2.88,3.74,0.25,7.63,36.89,0,15,False,False,False,False
3.27,2.88,3.74,0.25,6.85,28.9,0,17,False,False,False,False
3.34,2.7,3.83,-0.02,5.1,32.29,0,9,True,False,False,False
3.07,2.91,3.5,-0.01,8.25,34.27,1,18,False,False,True,False
3.27,2.88,3.74,0.25,6.39,35.03,1,7,False,False,False,False
3.58,2.6,4.14,0.0,5.05,28.95,1,9,False,True,False,False
3.58,2.6,4.14,0.0,4.41,22.94,1,2,False,True,False,False
2.9,3.04,3.59,-0.41,4.47,27.09,1,11,False,False,False,True
3.27,2.88,3.74,0.25,8.92,39.94,1,18,False,False,False,False
3.27,2.88,3.74,0.25,4.97,28.9,0,6,False,False,False,False
3.07,2.91,3.5,-0.01,6.19,26.82,0,12,False,False,True,False
3.07,2.91,3.5,-0.01,6.57,36.8,0,10,False,False,True,False
3.27,2.88,3.74,0.25,3.85,23.69,1,6,False,False,False,False
3.34,2.7,3.83,-0.02,5.76,29.3,0,17,True,False,False,False
3.58,2.6,4.14,0.0,8.86,32.83,0,10,False,True,False,False
2.9,3.04,3.59,-0.41,7.13,32.79,1,15,False,False,False,True
3.27,2.88,3.74,0.25,6.86,29.83,0,3,False,False,False,False
3.58,2.6,4.14,0.0,4.66,25.9,1,2,False,True,False,False
3.07,2.91,3.5,-0.01,7.78,28.25,0,10,False,False,True,False
3.58,2.6,4.14,0.0,8.54,33.69,1,13,False,True,False,False
3.58,2.6,4.14,0.0,4.26,23.55,1,11,False,True,False,False
3.07,2.91,3.5,-0.01,4.66,20.86,0,2,False,False,True,False
2.9,3.04,3.59,-0.41,7.11,31.48,0,1,False,False,False,True
3.27,2.88,3.74,0.25,6.84,31.74,0,13,False,False,False,False
3.27,2.88,3.74,0.25,5.16,26.69,0,0,False,False,False,False
3.58,2.6,4.14,0.0,4.8,24.5,0,2,False,True,False,False
3.27,2.88,3.74,0.25,5.56,31.5,1,9,False,False,False,False
3.07,2.91,3.5,-0.01,9.61,36.24,1,18,False,False,True,False
2.9,3.04,3.59,-0.41,3.98,23.86,0,16,False,False,False,True
3.27,2.88,3.74,0.25,6.74,29.32,0,12,False,False,False,False
2.9,3.04,3.59,-0.41,10.22,31.53,0,18,False,False,False,True
3.07,2.91,3.5,-0.01,6.28,27.2,0,1,False,False,True,False
3.27,2.88,3.74,0.25,9.4,35.37,1,18,False,False,False,False
3.58,2.6,4.14,0.0,4.41,24.08,1,14,False,True,False,False
3.27,2.88,3.74,0.25,8.12,33.6,1,5,False,False,False,False
3.27,2.88,3.74,0.25,4.03,24.31,1,11,False,False,False,False
3.58,2.6,4.14,0.0,5.98,27.91,1,4,False,True,False,False
3.07,2.91,3.5,-0.01,5.72,28.17,0,0,False,False,True,False
3.27,2.88,3.74,0.25,5.01,22.67,0,19,False,False,False,False
2.9,3.04,3.59,-0.41,4.33,29.82,1,6,False,False,False,True
3.27,2.88,3.74,0.25,10.08,38.74,1,13,False,False,False,False
3.07,2.91,3.5,-0.01,9.36,36.53,1,13,False,False,True,False
3.58,2.6,4.14,0.0,3.84,23.44,0,16,False,True,False,False
3.07,2.91,3.5,-0.01,7.63,31.55,0,13,False,False,True,False
3.58,2.6,4.14,0.0,7.77,35.33,0,5,False,True,False,False
3.27,2.88,3.74,0.25,6.26,28.19,1,7,False,False,False,False
3.27,2.88,3.74,0.25,6.83,32.69,1,7,False,False,False,False
3.27,2.88,3.74,0.25,8.44,33.29,1,15,False,False,False,False
2.9,3.04,3.59,-0.41,7.8,32.06,1,15,False,False,False,True
3.58,2.6,4.14,0.0,5.81,27.52,0,19,False,True,False,False
3.34,2.7,3.83,-0.02,5.25,26.81,0,19,True,False,False,False
3.07,2.91,3.5,-0.01,4.37,25.45,1,16,False,False,True,False
2.9,3.04,3.59,-0.41,7.44,27.31,1,3,False,False,False,True
3.07,2.91,3.5,-0.01,5.33,27.35,1,19,False,False,True,False
3.27,2.88,3.74,0.25,6.31,26.7,0,17,False,False,False,False
3.07,2.91,3.5,-0.01,8.0,29.51,0,10,False,False,True,False
2.9,3.04,3.59,-0.41,4.48,26.99,0,11,False,False,False,True
2.9,3.04,3.59,-0.41,8.52,32.71,1,18,False,False,False,True
3.58,2.6,4.14,0.0,6.5,28.37,1,17,False,True,False,False
3.27,2.88,3.74,0.25,7.3,30.35,0,15,False,False,False,False
3.27,2.88,3.74,0.25,7.9,29.39,0,10,False,False,False,False
3.07,2.91,3.5,-0.01,7.78,34.32,1,10,False,False,True,False
3.07,2.91,3.5,-0.01,6.8,24.34,0,12,False,False,True,False
3.34,2.7,3.83,-0.02,5.42,24.36,1,0,True,False,False,False
3.58,2.6,4.14,0.0,10.46,35.59,0,18,False,True,False,False
2.9,3.04,3.59,-0.41,9.52,36.6,1,18,False,False,False,True
3.27,2.88,3.74,0.25,4.98,27.46,0,0,False,False,False,False
3.07,2.91,3.5,-0.01,6.04,26.61,0,17,False,False,True,False
3.34,2.7,3.83,-0.02,5.82,26.45,1,0,True,False,False,False
3.34,2.7,3.83,-0.02,4.37,25.57,0,0,True,False,False,False
2.9,3.04,3.59,-0.41,7.82,30.54,1,18,False,False,False,True
2.9,3.04,3.59,-0.41,11.85,37.3,1,18,False,False,False,True
3.34,2.7,3.83,-0.02,8.79,29.55,1,8,True,False,False,False
3.07,2.91,3.5,-0.01,7.99,32.51,1,5,False,False,True,False
3.27,2.88,3.74,0.25,6.27,30.04,1,4,False,False,False,False
3.07,2.91,3.5,-0.01,8.38,30.72,0,8,False,False,True,False
3.07,2.91,3.5,-0.01,6.27,23.27,0,17,False,False,True,False
3.58,2.6,4.14,0.0,9.47,41.99,1,18,False,True,False,False
3.27,2.88,3.74,0.25,7.91,32.53,0,15,False,False,False,False
3.58,2.6,4.14,0.0,7.58,38.84,1,3,False,True,False,False
2.9,3.04,3.59,-0.41,3.73,31.68,0,14,False,False,False,True
3.07,2.91,3.5,-0.01,9.26,32.82,1,5,False,False,True,False
2.9,3.04,3.59,-0.41,6.83,29.03,0,1,False,False,False,True
3.58,2.6,4.14,0.0,4.69,28.33,0,0,False,True,False,False
2.9,3.04,3.59,-0.41,6.87,30.22,0,1,False,False,False,True
3.27,2.88,3.74,0.25,10.16,34.17,1,8,False,False,False,False
3.27,2.88,3.74,0.25,4.62,24.63,1,6,False,False,False,False
3.07,2.91,3.5,-0.01,4.15,23.0,1,11,False,False,True,False
3.34,2.7,3.83,-0.02,5.21,25.85,1,19,True,False,False,False
3.58,2.6,4.14,0.0,6.54,25.5,1,17,False,True,False,False
3.07,2.91,3.5,-0.01,7.71,33.32,0,15,False,False,True,False
3.07,2.91,3.5,-0.01,7.8,31.21,1,5,False,False,True,False
3.27,2.88,3.74,0.25,4.97,25.25,0,19,False,False,False,False
3.58,2.6,4.14,0.0,9.0,32.24,1,13,False,True,False,False
3.34,2.7,3.83,-0.02,7.34,28.14,1,10,True,False,False,False
3.58,2.6,4.14,0.0,4.56,31.65,1,14,False,True,False,False
3.34,2.7,3.83,-0.02,6.46,29.07,0,4,True,False,False,False
3.07,2.91,3.5,-0.01,7.84,33.73,1,1,False,False,True,False
2.9,3.04,3.59,-0.41,8.24,33.35,1,13,False,False,False,True
3.07,2.91,3.5,-0.01,8.76,36.32,0,18,False,False,True,False
2.9,3.04,3.59,-0.41,5.93,26.43,1,19,False,False,False,True
3.34,2.7,3.83,-0.02,7.38,30.74,1,10,True,False,False,False
3.27,2.88,3.74,0.25,4.25,21.36,1,16,False,False,False,False
3.27,2.88,3.74,0.25,5.44,29.36,1,17,False,False,False,False
3.07,2.91,3.5,-0.01,7.7,27.62,0,3,False,False,True,False
2.9,3.04,3.59,-0.41,10.2,38.05,0,18,False,False,False,True
3.34,2.7,3.83,-0.02,4.34,24.88,1,2,True,False,False,False
3.58,2.6,4.14,0.0,8.0,35.48,0,15,False,True,False,False
3.27,2.88,3.74,0.25,4.75,29.06,0,9,False,False,False,False
2.9,3.04,3.59,-0.41,5.41,28.59,1,14,False,False,False,True
2.9,3.04,3.59,-0.41,8.33,35.54,0,13,False,False,False,True
3.27,2.88,3.74,0.25,5.76,27.98,1,19,False,False,False,False
3.34,2.7,3.83,-0.02,7.23,31.13,1,5,True,False,False,False
2.9,3.04,3.59,-0.41,8.12,35.3,0,15,False,False,False,True
3.34,2.7,3.83,-0.02,6.77,29.85,1,3,True,False,False,False
3.58,2.6,4.14,0.0,7.16,31.54,1,10,False,True,False,False
3.34,2.7,3.83,-0.02,3.27,21.98,1,16,True,False,False,False
2.9,3.04,3.59,-0.41,8.62,30.81,1,15,False,False,False,True
3.34,2.7,3.83,-0.02,7.89,34.23,1,13,True,False,False,False
2.9,3.04,3.59,-0.41,5.37,22.78,1,6,False,False,False,True
3.34,2.7,3.83,-0.02,6.9,27.42,1,7,True,False,False,False
2.9,3.04,3.59,-0.41,5.4,26.68,0,6,False,False,False,True
2.9,3.04,3.59,-0.41,8.91,33.95,1,8,False,False,False,True
3.58,2.6,4.14,0.0,5.74,27.55,0,4,False,True,False,False
2.9,3.04,3.59,-0.41,6.65,30.82,0,7,False,False,False,True
3.07,2.91,3.5,-0.01,7.64,36.56,1,18,False,False,True,False
3.07,2.91,3.5,-0.01,8.8,28.27,1,13,False,False,True,False
3.58,2.6,4.14,0.0,3.86,25.15,0,11,False,True,False,False
3.27,2.88,3.74,0.25,6.83,33.69,1,3,False,False,False,False
3.34,2.7,3.83,-0.02,8.95,36.06,0,18,True,False,False,False
3.58,2.6,4.14,0.0,5.96,30.98,0,4,False,True,False,False
2.9,3.04,3.59,-0.41,4.9,30.47,0,14,False,False,False,True
3.27,2.88,3.74,0.25,4.36,26.22,1,11,False,False,False,False
3.58,2.6,4.14,0.0,5.86,28.71,1,14,False,True,False,False
3.07,2.91,3.5,-0.01,6.77,27.36,1,17,False,False,True,False
3.27,2.88,3.74,0.25,7.87,28.88,0,15,False,False,False,False
2.9,3.04,3.59,-0.41,3.24,23.54,0,16,False,False,False,True
2.9,3.04,3.59,-0.41,4.38,25.21,1,16,False,False,False,True
3.58,2.6,4.14,0.0,4.65,26.03,1,2,False,True,False,False
3.58,2.6,4.14,0.0,8.34,33.85,1,5,False,True,False,False
3.34,2.7,3.83,-0.02,5.81,26.55,0,4,True,False,False,False
3.58,2.6,4.14,0.0,7.38,29.01,0,15,False,True,False,False
3.58,2.6,4.14,0.0,5.61,24.54,1,12,False,True,False,False
3.34,2.7,3.83,-0.02,7.92,35.38,0,3,True,False,False,False
2.9,3.04,3.59,-0.41,7.61,31.16,1,13,False,False,False,True
3.27,2.88,3.74,0.25,5.31,28.17,0,14,False,False,False,False
2.9,3.04,3.59,-0.41,7.67,35.36,1,13,False,False,False,True
3.27,2.88,3.74,0.25,9.52,32.13,0,13,False,False,False,False
2.9,3.04,3.59,-0.41,9.73,29.55,0,8,False,False,False,True
3.07,2.91,3.5,-0.01,9.57,32.61,0,18,False,False,True,False
3.58,2.6,4.14,0.0,10.31,31.98,0,18,False,True,False,False
3.07,2.91,3.5,-0.01,7.33,29.94,1,7,False,False,True,False
2.9,3.04,3.59,-0.41,5.45,30.14,0,19,False,False,False,True
3.34,2.7,3.83,-0.02,4.23,25.68,1,6,True,False,False,False
